PS173900	600666	0.5031	173900
PS173900	263200	0.5026	208540
LH101400	101400	0.4350	136760
PS209900	600151	0.4706	615984
PS209900	615987	0.5156	615989
PS209900	615984	0.5118	615986
PS209900	605231	0.4674	615984
PS209900	615989	0.5156	615987
PS209900	209900	0.3893	607932
PS209900	615994	0.4874	615985
PS209900	615982	0.4644	615983
PS209900	615981	0.4499	615994
PS209900	615993	0.4087	615994
PS209900	615990	0.5581	615986
PS209900	615986	0.5581	615990
PS209900	615985	0.4874	615994
PS209900	615983	0.4823	615989
LH261550	261550	0.3978	614840
PS272430	272430	0.3986	601680
PS272430	610313	0.3897	272430
PS206100	206100	0.3506	205950
PS135700	600638	0.4749	135700
PS135700	616219	0.2831	602078
PS135700	135700	0.5633	602078
PS135700	602078	0.5633	135700
PS109730	614823	0.4570	611363
PS109730	109730	0.4419	607829
PS202700	612541	0.3653	105650
PS202700	610738	0.3708	202700
PS202700	202700	0.4564	606843
PS202700	617014	0.4840	245480
PS202700	616022	0.5160	613501
PS202700	615285	0.4309	308230
PS202700	300299	0.4368	617014
PS131100	610755	0.5595	300943
PS131100	162300	0.3369	254090
PS131100	131100	0.3840	175100
PS131100	171400	0.3672	115310
PS220290	607101	0.6902	615540
PS220290	607101	0.6902	606346
PS220290	607101	0.6902	600994
PS220290	607101	0.6902	600652
PS220290	600316	0.7143	611022
PS220290	613079	0.6526	604717
PS220290	609706	0.5291	616357
PS220290	609706	0.5291	615540
PS220290	609706	0.5291	614861
PS220290	609706	0.5291	614152
PS220290	609706	0.5291	613079
PS220290	609706	0.5291	612643
PS220290	609706	0.5291	611451
PS220290	609706	0.5291	611022
PS220290	609706	0.5291	610419
PS220290	609706	0.5291	610265
PS220290	609706	0.5291	610220
PS220290	609706	0.5291	610153
PS220290	609706	0.5291	609823
PS220290	609706	0.5291	609646
PS220290	609706	0.5291	609533
PS220290	609706	0.5291	608641
PS220290	609706	0.5291	608565
PS220290	609706	0.5291	608265
PS220290	609706	0.5291	607084
PS220290	609706	0.5291	607039
PS220290	609706	0.5291	606346
PS220290	609706	0.5291	605583
PS220290	609706	0.5291	604717
PS220290	609706	0.5291	603720
PS220290	609706	0.5291	603629
PS220290	609706	0.5291	602092
PS220290	609706	0.5291	601868
PS220290	609706	0.5291	601544
PS220290	609706	0.5291	601543
PS220290	609706	0.5291	601316
PS220290	609706	0.5291	600994
PS220290	609706	0.5291	600974
PS220290	609706	0.5291	600965
PS220290	609706	0.5291	600652
PS220290	609706	0.5291	600316
PS220290	613391	0.4708	613307
PS220290	607084	0.5291	616357
PS220290	607084	0.5291	615540
PS220290	607084	0.5291	614861
PS220290	607084	0.5291	614152
PS220290	607084	0.5291	613079
PS220290	607084	0.5291	612643
PS220290	607084	0.5291	611451
PS220290	607084	0.5291	611022
PS220290	607084	0.5291	610419
PS220290	607084	0.5291	610265
PS220290	607084	0.5291	610220
PS220290	607084	0.5291	610153
PS220290	607084	0.5291	609823
PS220290	607084	0.5291	609706
PS220290	607084	0.5291	609646
PS220290	607084	0.5291	609533
PS220290	607084	0.5291	608641
PS220290	607084	0.5291	608565
PS220290	607084	0.5291	608265
PS220290	607084	0.5291	607039
PS220290	607084	0.5291	606346
PS220290	607084	0.5291	605583
PS220290	607084	0.5291	604717
PS220290	607084	0.5291	603720
PS220290	607084	0.5291	603629
PS220290	607084	0.5291	602092
PS220290	607084	0.5291	601868
PS220290	607084	0.5291	601544
PS220290	607084	0.5291	601543
PS220290	607084	0.5291	601316
PS220290	607084	0.5291	600994
PS220290	607084	0.5291	600974
PS220290	607084	0.5291	600965
PS220290	607084	0.5291	600652
PS220290	607084	0.5291	600316
PS220290	610153	0.7500	608265
PS220290	220290	0.5490	609439
PS220290	220290	0.5490	609006
PS220290	220290	0.5490	601317
PS220290	220290	0.5490	600060
PS220290	613307	0.5199	607101
PS220290	611451	0.5291	616357
PS220290	611451	0.5291	615540
PS220290	611451	0.5291	614861
PS220290	611451	0.5291	614152
PS220290	611451	0.5291	613079
PS220290	611451	0.5291	612643
PS220290	611451	0.5291	611022
PS220290	611451	0.5291	610419
PS220290	611451	0.5291	610265
PS220290	611451	0.5291	610220
PS220290	611451	0.5291	610153
PS220290	611451	0.5291	609823
PS220290	611451	0.5291	609706
PS220290	611451	0.5291	609646
PS220290	611451	0.5291	609533
PS220290	611451	0.5291	608641
PS220290	611451	0.5291	608565
PS220290	611451	0.5291	608265
PS220290	611451	0.5291	607084
PS220290	611451	0.5291	607039
PS220290	611451	0.5291	606346
PS220290	611451	0.5291	605583
PS220290	611451	0.5291	604717
PS220290	611451	0.5291	603720
PS220290	611451	0.5291	603629
PS220290	611451	0.5291	602092
PS220290	611451	0.5291	601868
PS220290	611451	0.5291	601544
PS220290	611451	0.5291	601543
PS220290	611451	0.5291	601316
PS220290	611451	0.5291	600994
PS220290	611451	0.5291	600974
PS220290	611451	0.5291	600965
PS220290	611451	0.5291	600652
PS220290	611451	0.5291	600316
PS220290	612645	0.5153	609439
PS220290	612645	0.5153	609006
PS220290	612645	0.5153	601317
PS220290	612645	0.5153	600060
PS220290	612645	0.5153	220290
PS220290	611022	0.7143	600316
PS220290	601386	0.5000	610153
PS220290	601386	0.5000	608265
PS220290	603629	0.5291	616357
PS220290	603629	0.5291	615540
PS220290	603629	0.5291	614861
PS220290	603629	0.5291	614152
PS220290	603629	0.5291	613079
PS220290	603629	0.5291	612643
PS220290	603629	0.5291	611451
PS220290	603629	0.5291	611022
PS220290	603629	0.5291	610419
PS220290	603629	0.5291	610265
PS220290	603629	0.5291	610220
PS220290	603629	0.5291	610153
PS220290	603629	0.5291	609823
PS220290	603629	0.5291	609706
PS220290	603629	0.5291	609646
PS220290	603629	0.5291	609533
PS220290	603629	0.5291	608641
PS220290	603629	0.5291	608565
PS220290	603629	0.5291	608265
PS220290	603629	0.5291	607084
PS220290	603629	0.5291	607039
PS220290	603629	0.5291	606346
PS220290	603629	0.5291	605583
PS220290	603629	0.5291	604717
PS220290	603629	0.5291	603720
PS220290	603629	0.5291	602092
PS220290	603629	0.5291	601868
PS220290	603629	0.5291	601544
PS220290	603629	0.5291	601543
PS220290	603629	0.5291	601316
PS220290	603629	0.5291	600994
PS220290	603629	0.5291	600974
PS220290	603629	0.5291	600965
PS220290	603629	0.5291	600652
PS220290	603629	0.5291	600316
PS220290	608265	0.7500	610153
PS220290	603720	0.5291	616357
PS220290	603720	0.5291	615540
PS220290	603720	0.5291	614861
PS220290	603720	0.5291	614152
PS220290	603720	0.5291	613079
PS220290	603720	0.5291	612643
PS220290	603720	0.5291	611451
PS220290	603720	0.5291	611022
PS220290	603720	0.5291	610419
PS220290	603720	0.5291	610265
PS220290	603720	0.5291	610220
PS220290	603720	0.5291	610153
PS220290	603720	0.5291	609823
PS220290	603720	0.5291	609706
PS220290	603720	0.5291	609646
PS220290	603720	0.5291	609533
PS220290	603720	0.5291	608641
PS220290	603720	0.5291	608565
PS220290	603720	0.5291	608265
PS220290	603720	0.5291	607084
PS220290	603720	0.5291	607039
PS220290	603720	0.5291	606346
PS220290	603720	0.5291	605583
PS220290	603720	0.5291	604717
PS220290	603720	0.5291	603629
PS220290	603720	0.5291	602092
PS220290	603720	0.5291	601868
PS220290	603720	0.5291	601544
PS220290	603720	0.5291	601543
PS220290	603720	0.5291	601316
PS220290	603720	0.5291	600994
PS220290	603720	0.5291	600974
PS220290	603720	0.5291	600965
PS220290	603720	0.5291	600652
PS220290	603720	0.5291	600316
PS220290	601071	0.6015	609129
PS220290	607039	0.5291	616357
PS220290	607039	0.5291	615540
PS220290	607039	0.5291	614861
PS220290	607039	0.5291	614152
PS220290	607039	0.5291	613079
PS220290	607039	0.5291	612643
PS220290	607039	0.5291	611451
PS220290	607039	0.5291	611022
PS220290	607039	0.5291	610419
PS220290	607039	0.5291	610265
PS220290	607039	0.5291	610220
PS220290	607039	0.5291	610153
PS220290	607039	0.5291	609823
PS220290	607039	0.5291	609706
PS220290	607039	0.5291	609646
PS220290	607039	0.5291	609533
PS220290	607039	0.5291	608641
PS220290	607039	0.5291	608565
PS220290	607039	0.5291	608265
PS220290	607039	0.5291	607084
PS220290	607039	0.5291	606346
PS220290	607039	0.5291	605583
PS220290	607039	0.5291	604717
PS220290	607039	0.5291	603720
PS220290	607039	0.5291	603629
PS220290	607039	0.5291	602092
PS220290	607039	0.5291	601868
PS220290	607039	0.5291	601544
PS220290	607039	0.5291	601543
PS220290	607039	0.5291	601316
PS220290	607039	0.5291	600994
PS220290	607039	0.5291	600974
PS220290	607039	0.5291	600965
PS220290	607039	0.5291	600652
PS220290	607039	0.5291	600316
PS220290	609533	0.5291	616357
PS220290	609533	0.5291	615540
PS220290	609533	0.5291	614861
PS220290	609533	0.5291	614152
PS220290	609533	0.5291	613079
PS220290	609533	0.5291	612643
PS220290	609533	0.5291	611451
PS220290	609533	0.5291	611022
PS220290	609533	0.5291	610419
PS220290	609533	0.5291	610265
PS220290	609533	0.5291	610220
PS220290	609533	0.5291	610153
PS220290	609533	0.5291	609823
PS220290	609533	0.5291	609706
PS220290	609533	0.5291	609646
PS220290	609533	0.5291	608641
PS220290	609533	0.5291	608565
PS220290	609533	0.5291	608265
PS220290	609533	0.5291	607084
PS220290	609533	0.5291	607039
PS220290	609533	0.5291	606346
PS220290	609533	0.5291	605583
PS220290	609533	0.5291	604717
PS220290	609533	0.5291	603720
PS220290	609533	0.5291	603629
PS220290	609533	0.5291	602092
PS220290	609533	0.5291	601868
PS220290	609533	0.5291	601544
PS220290	609533	0.5291	601543
PS220290	609533	0.5291	601316
PS220290	609533	0.5291	600994
PS220290	609533	0.5291	600974
PS220290	609533	0.5291	600965
PS220290	609533	0.5291	600652
PS220290	609533	0.5291	600316
PS220290	609006	0.5490	609439
PS220290	609006	0.5490	601317
PS220290	609006	0.5490	600060
PS220290	609006	0.5490	220290
PS220290	600060	0.6034	601317
PS220290	613285	0.6307	607101
PS220290	614934	0.4524	616357
PS220290	614934	0.4524	616044
PS220290	614934	0.4524	615629
PS220290	614934	0.4524	615540
PS220290	614934	0.4524	614945
PS220290	614934	0.4524	614899
PS220290	614934	0.4524	614861
PS220290	614934	0.4524	614617
PS220290	614934	0.4524	614614
PS220290	614934	0.4524	614152
PS220290	614934	0.4524	614035
PS220290	614934	0.4524	613916
PS220290	614934	0.4524	613718
PS220290	614934	0.4524	613285
PS220290	614934	0.4524	613079
PS220290	614934	0.4524	612644
PS220290	614934	0.4524	612643
PS220290	614934	0.4524	611451
PS220290	614934	0.4524	611022
PS220290	614934	0.4524	610419
PS220290	614934	0.4524	610265
PS220290	614934	0.4524	610220
PS220290	614934	0.4524	610153
PS220290	614934	0.4524	609823
PS220290	614934	0.4524	609706
PS220290	614934	0.4524	609646
PS220290	614934	0.4524	609533
PS220290	614934	0.4524	608641
PS220290	614934	0.4524	608565
PS220290	614934	0.4524	608265
PS220290	614934	0.4524	607101
PS220290	614934	0.4524	607084
PS220290	614934	0.4524	607039
PS220290	614934	0.4524	606346
PS220290	614934	0.4524	605583
PS220290	614934	0.4524	604717
PS220290	614934	0.4524	603720
PS220290	614934	0.4524	603629
PS220290	614934	0.4524	603622
PS220290	614934	0.4524	602459
PS220290	614934	0.4524	602092
PS220290	614934	0.4524	601869
PS220290	614934	0.4524	601868
PS220290	614934	0.4524	601544
PS220290	614934	0.4524	601543
PS220290	614934	0.4524	601316
PS220290	614934	0.4524	600994
PS220290	614934	0.4524	600974
PS220290	614934	0.4524	600971
PS220290	614934	0.4524	600965
PS220290	614934	0.4524	600652
PS220290	614934	0.4524	600316
PS220290	610419	0.5291	616357
PS220290	610419	0.5291	615540
PS220290	610419	0.5291	614861
PS220290	610419	0.5291	614152
PS220290	610419	0.5291	613079
PS220290	610419	0.5291	612643
PS220290	610419	0.5291	611451
PS220290	610419	0.5291	611022
PS220290	610419	0.5291	610265
PS220290	610419	0.5291	610220
PS220290	610419	0.5291	610153
PS220290	610419	0.5291	609823
PS220290	610419	0.5291	609706
PS220290	610419	0.5291	609646
PS220290	610419	0.5291	609533
PS220290	610419	0.5291	608641
PS220290	610419	0.5291	608565
PS220290	610419	0.5291	608265
PS220290	610419	0.5291	607084
PS220290	610419	0.5291	607039
PS220290	610419	0.5291	606346
PS220290	610419	0.5291	605583
PS220290	610419	0.5291	604717
PS220290	610419	0.5291	603720
PS220290	610419	0.5291	603629
PS220290	610419	0.5291	602092
PS220290	610419	0.5291	601868
PS220290	610419	0.5291	601544
PS220290	610419	0.5291	601543
PS220290	610419	0.5291	601316
PS220290	610419	0.5291	600994
PS220290	610419	0.5291	600974
PS220290	610419	0.5291	600965
PS220290	610419	0.5291	600652
PS220290	610419	0.5291	600316
PS220290	600974	0.5291	616357
PS220290	600974	0.5291	615540
PS220290	600974	0.5291	614861
PS220290	600974	0.5291	614152
PS220290	600974	0.5291	613079
PS220290	600974	0.5291	612643
PS220290	600974	0.5291	611451
PS220290	600974	0.5291	611022
PS220290	600974	0.5291	610419
PS220290	600974	0.5291	610265
PS220290	600974	0.5291	610220
PS220290	600974	0.5291	610153
PS220290	600974	0.5291	609823
PS220290	600974	0.5291	609706
PS220290	600974	0.5291	609646
PS220290	600974	0.5291	609533
PS220290	600974	0.5291	608641
PS220290	600974	0.5291	608565
PS220290	600974	0.5291	608265
PS220290	600974	0.5291	607084
PS220290	600974	0.5291	607039
PS220290	600974	0.5291	606346
PS220290	600974	0.5291	605583
PS220290	600974	0.5291	604717
PS220290	600974	0.5291	603720
PS220290	600974	0.5291	603629
PS220290	600974	0.5291	602092
PS220290	600974	0.5291	601868
PS220290	600974	0.5291	601544
PS220290	600974	0.5291	601543
PS220290	600974	0.5291	601316
PS220290	600974	0.5291	600994
PS220290	600974	0.5291	600965
PS220290	600974	0.5291	600652
PS220290	600974	0.5291	600316
PS220290	609823	0.5291	616357
PS220290	609823	0.5291	615540
PS220290	609823	0.5291	614861
PS220290	609823	0.5291	614152
PS220290	609823	0.5291	613079
PS220290	609823	0.5291	612643
PS220290	609823	0.5291	611451
PS220290	609823	0.5291	611022
PS220290	609823	0.5291	610419
PS220290	609823	0.5291	610265
PS220290	609823	0.5291	610220
PS220290	609823	0.5291	610153
PS220290	609823	0.5291	609706
PS220290	609823	0.5291	609646
PS220290	609823	0.5291	609533
PS220290	609823	0.5291	608641
PS220290	609823	0.5291	608565
PS220290	609823	0.5291	608265
PS220290	609823	0.5291	607084
PS220290	609823	0.5291	607039
PS220290	609823	0.5291	606346
PS220290	609823	0.5291	605583
PS220290	609823	0.5291	604717
PS220290	609823	0.5291	603720
PS220290	609823	0.5291	603629
PS220290	609823	0.5291	602092
PS220290	609823	0.5291	601868
PS220290	609823	0.5291	601544
PS220290	609823	0.5291	601543
PS220290	609823	0.5291	601316
PS220290	609823	0.5291	600994
PS220290	609823	0.5291	600974
PS220290	609823	0.5291	600965
PS220290	609823	0.5291	600652
PS220290	609823	0.5291	600316
PS220290	602092	0.5291	616357
PS220290	602092	0.5291	615540
PS220290	602092	0.5291	614861
PS220290	602092	0.5291	614152
PS220290	602092	0.5291	613079
PS220290	602092	0.5291	612643
PS220290	602092	0.5291	611451
PS220290	602092	0.5291	611022
PS220290	602092	0.5291	610419
PS220290	602092	0.5291	610265
PS220290	602092	0.5291	610220
PS220290	602092	0.5291	610153
PS220290	602092	0.5291	609823
PS220290	602092	0.5291	609706
PS220290	602092	0.5291	609646
PS220290	602092	0.5291	609533
PS220290	602092	0.5291	608641
PS220290	602092	0.5291	608565
PS220290	602092	0.5291	608265
PS220290	602092	0.5291	607084
PS220290	602092	0.5291	607039
PS220290	602092	0.5291	606346
PS220290	602092	0.5291	605583
PS220290	602092	0.5291	604717
PS220290	602092	0.5291	603720
PS220290	602092	0.5291	603629
PS220290	602092	0.5291	601868
PS220290	602092	0.5291	601544
PS220290	602092	0.5291	601543
PS220290	602092	0.5291	601316
PS220290	602092	0.5291	600994
PS220290	602092	0.5291	600974
PS220290	602092	0.5291	600965
PS220290	602092	0.5291	600652
PS220290	602092	0.5291	600316
PS220290	610265	0.5291	616357
PS220290	610265	0.5291	615540
PS220290	610265	0.5291	614861
PS220290	610265	0.5291	614152
PS220290	610265	0.5291	613079
PS220290	610265	0.5291	612643
PS220290	610265	0.5291	611451
PS220290	610265	0.5291	611022
PS220290	610265	0.5291	610419
PS220290	610265	0.5291	610220
PS220290	610265	0.5291	610153
PS220290	610265	0.5291	609823
PS220290	610265	0.5291	609706
PS220290	610265	0.5291	609646
PS220290	610265	0.5291	609533
PS220290	610265	0.5291	608641
PS220290	610265	0.5291	608565
PS220290	610265	0.5291	608265
PS220290	610265	0.5291	607084
PS220290	610265	0.5291	607039
PS220290	610265	0.5291	606346
PS220290	610265	0.5291	605583
PS220290	610265	0.5291	604717
PS220290	610265	0.5291	603720
PS220290	610265	0.5291	603629
PS220290	610265	0.5291	602092
PS220290	610265	0.5291	601868
PS220290	610265	0.5291	601544
PS220290	610265	0.5291	601543
PS220290	610265	0.5291	601316
PS220290	610265	0.5291	600994
PS220290	610265	0.5291	600974
PS220290	610265	0.5291	600965
PS220290	610265	0.5291	600652
PS220290	610265	0.5291	600316
PS220290	600971	0.4524	616357
PS220290	600971	0.4524	616044
PS220290	600971	0.4524	615629
PS220290	600971	0.4524	615540
PS220290	600971	0.4524	614945
PS220290	600971	0.4524	614934
PS220290	600971	0.4524	614899
PS220290	600971	0.4524	614861
PS220290	600971	0.4524	614617
PS220290	600971	0.4524	614614
PS220290	600971	0.4524	614152
PS220290	600971	0.4524	614035
PS220290	600971	0.4524	613916
PS220290	600971	0.4524	613718
PS220290	600971	0.4524	613285
PS220290	600971	0.4524	613079
PS220290	600971	0.4524	612644
PS220290	600971	0.4524	612643
PS220290	600971	0.4524	611451
PS220290	600971	0.4524	611022
PS220290	600971	0.4524	610419
PS220290	600971	0.4524	610265
PS220290	600971	0.4524	610220
PS220290	600971	0.4524	610153
PS220290	600971	0.4524	609823
PS220290	600971	0.4524	609706
PS220290	600971	0.4524	609646
PS220290	600971	0.4524	609533
PS220290	600971	0.4524	608641
PS220290	600971	0.4524	608565
PS220290	600971	0.4524	608265
PS220290	600971	0.4524	607101
PS220290	600971	0.4524	607084
PS220290	600971	0.4524	607039
PS220290	600971	0.4524	606346
PS220290	600971	0.4524	605583
PS220290	600971	0.4524	604717
PS220290	600971	0.4524	603720
PS220290	600971	0.4524	603629
PS220290	600971	0.4524	603622
PS220290	600971	0.4524	602459
PS220290	600971	0.4524	602092
PS220290	600971	0.4524	601869
PS220290	600971	0.4524	601868
PS220290	600971	0.4524	601544
PS220290	600971	0.4524	601543
PS220290	600971	0.4524	601316
PS220290	600971	0.4524	600994
PS220290	600971	0.4524	600974
PS220290	600971	0.4524	600965
PS220290	600971	0.4524	600652
PS220290	600971	0.4524	600316
PS220290	609439	0.6332	611022
PS220290	609439	0.6332	600316
PS220290	609646	0.5291	616357
PS220290	609646	0.5291	615540
PS220290	609646	0.5291	614861
PS220290	609646	0.5291	614152
PS220290	609646	0.5291	613079
PS220290	609646	0.5291	612643
PS220290	609646	0.5291	611451
PS220290	609646	0.5291	611022
PS220290	609646	0.5291	610419
PS220290	609646	0.5291	610265
PS220290	609646	0.5291	610220
PS220290	609646	0.5291	610153
PS220290	609646	0.5291	609823
PS220290	609646	0.5291	609706
PS220290	609646	0.5291	609533
PS220290	609646	0.5291	608641
PS220290	609646	0.5291	608565
PS220290	609646	0.5291	608265
PS220290	609646	0.5291	607084
PS220290	609646	0.5291	607039
PS220290	609646	0.5291	606346
PS220290	609646	0.5291	605583
PS220290	609646	0.5291	604717
PS220290	609646	0.5291	603720
PS220290	609646	0.5291	603629
PS220290	609646	0.5291	602092
PS220290	609646	0.5291	601868
PS220290	609646	0.5291	601544
PS220290	609646	0.5291	601543
PS220290	609646	0.5291	601316
PS220290	609646	0.5291	600994
PS220290	609646	0.5291	600974
PS220290	609646	0.5291	600965
PS220290	609646	0.5291	600652
PS220290	609646	0.5291	600316
PS220290	613718	0.4524	616357
PS220290	613718	0.4524	616044
PS220290	613718	0.4524	615629
PS220290	613718	0.4524	615540
PS220290	613718	0.4524	614945
PS220290	613718	0.4524	614934
PS220290	613718	0.4524	614899
PS220290	613718	0.4524	614861
PS220290	613718	0.4524	614617
PS220290	613718	0.4524	614614
PS220290	613718	0.4524	614152
PS220290	613718	0.4524	614035
PS220290	613718	0.4524	613916
PS220290	613718	0.4524	613285
PS220290	613718	0.4524	613079
PS220290	613718	0.4524	612644
PS220290	613718	0.4524	612643
PS220290	613718	0.4524	611451
PS220290	613718	0.4524	611022
PS220290	613718	0.4524	610419
PS220290	613718	0.4524	610265
PS220290	613718	0.4524	610220
PS220290	613718	0.4524	610153
PS220290	613718	0.4524	609823
PS220290	613718	0.4524	609706
PS220290	613718	0.4524	609646
PS220290	613718	0.4524	609533
PS220290	613718	0.4524	608641
PS220290	613718	0.4524	608565
PS220290	613718	0.4524	608265
PS220290	613718	0.4524	607101
PS220290	613718	0.4524	607084
PS220290	613718	0.4524	607039
PS220290	613718	0.4524	606346
PS220290	613718	0.4524	605583
PS220290	613718	0.4524	604717
PS220290	613718	0.4524	603720
PS220290	613718	0.4524	603629
PS220290	613718	0.4524	603622
PS220290	613718	0.4524	602459
PS220290	613718	0.4524	602092
PS220290	613718	0.4524	601869
PS220290	613718	0.4524	601868
PS220290	613718	0.4524	601544
PS220290	613718	0.4524	601543
PS220290	613718	0.4524	601316
PS220290	613718	0.4524	600994
PS220290	613718	0.4524	600974
PS220290	613718	0.4524	600971
PS220290	613718	0.4524	600965
PS220290	613718	0.4524	600652
PS220290	613718	0.4524	600316
PS220290	615540	0.7143	606346
PS220290	615540	0.7143	600994
PS220290	615540	0.7143	600652
PS220290	614035	0.5099	604717
PS220290	614035	0.5099	600965
PS220290	601869	0.4524	616357
PS220290	601869	0.4524	616044
PS220290	601869	0.4524	615629
PS220290	601869	0.4524	615540
PS220290	601869	0.4524	614945
PS220290	601869	0.4524	614934
PS220290	601869	0.4524	614899
PS220290	601869	0.4524	614861
PS220290	601869	0.4524	614617
PS220290	601869	0.4524	614614
PS220290	601869	0.4524	614152
PS220290	601869	0.4524	614035
PS220290	601869	0.4524	613916
PS220290	601869	0.4524	613718
PS220290	601869	0.4524	613285
PS220290	601869	0.4524	613079
PS220290	601869	0.4524	612644
PS220290	601869	0.4524	612643
PS220290	601869	0.4524	611451
PS220290	601869	0.4524	611022
PS220290	601869	0.4524	610419
PS220290	601869	0.4524	610265
PS220290	601869	0.4524	610220
PS220290	601869	0.4524	610153
PS220290	601869	0.4524	609823
PS220290	601869	0.4524	609706
PS220290	601869	0.4524	609646
