mim_id	hpo_id	ic
100300	HP_0007589	1.0
100300	HP_0007590	1.0
100300	HP_0030011	0.919
100300	HP_0006970	0.871
100300	HP_0001362	0.771
100300	HP_0004383	0.771
100300	HP_0002558	0.682
100300	HP_0002539	0.648
100300	HP_0004415	0.642
100300	HP_0000965	0.622
100300	HP_0001647	0.589
100300	HP_0001650	0.589
100300	HP_0002092	0.561
100300	HP_0002084	0.553
100300	HP_0001636	0.545
100300	HP_0001302	0.536
100300	HP_0000565	0.531
100300	HP_0001792	0.521
100300	HP_0001642	0.519
100300	HP_0002126	0.501
100300	HP_0001770	0.49
100300	HP_0001596	0.481
100300	HP_0000204	0.45
100300	HP_0000568	0.411
100300	HP_0001631	0.398
100300	HP_0001156	0.397
100300	HP_0001629	0.389
100300	HP_0002079	0.38
100300	HP_0001762	0.378
100300	HP_0002119	0.361
100300	HP_0000175	0.346
100300	HP_0000252	0.249
100300	HP_0001290	0.233
100300	HP_0001263	0.202
100300	HP_0001250	0.194
100300	HP_0001249	0.187
614219	HP_0045025	0.919
614219	HP_0006951	0.811
614219	HP_0000965	0.622
614219	HP_0000294	0.597
614219	HP_0001562	0.573
614219	HP_0000411	0.543
614219	HP_0001792	0.521
614219	HP_0000414	0.517
614219	HP_0000954	0.517
614219	HP_0002126	0.501
614219	HP_0000519	0.482
614219	HP_0001321	0.427
614219	HP_0000568	0.411
614219	HP_0000256	0.374
614219	HP_0005280	0.366
614219	HP_0000648	0.361
614219	HP_0002059	0.36
614219	HP_0000369	0.331
614219	HP_0000347	0.323
614219	HP_0000316	0.31
614219	HP_0000486	0.3
614219	HP_0000252	0.249
614219	HP_0001290	0.233
614219	HP_0001263	0.202
614219	HP_0001250	0.194
614814	HP_0001057	0.642
614814	HP_0004691	0.589
614814	HP_0010760	0.586
614814	HP_0012745	0.576
614814	HP_0010743	0.561
614814	HP_0009882	0.543
614814	HP_0000581	0.493
614814	HP_0000252	0.249
614814	HP_0001263	0.202
615297	HP_0100797	0.811
615297	HP_0001800	0.718
615297	HP_0000965	0.622
615297	HP_0001831	0.536
615297	HP_0001537	0.47
615297	HP_0001643	0.445
615297	HP_0001631	0.398
615297	HP_0001629	0.389
616028	HP_0025107	1.0
616028	HP_0001971	0.919
616028	HP_0030242	0.919
616028	HP_0001048	0.871
616028	HP_0001810	0.79
616028	HP_0001667	0.771
616028	HP_0002040	0.771
616028	HP_0001057	0.642
616028	HP_0002092	0.561
616028	HP_0001642	0.519
616028	HP_0001537	0.47
616028	HP_0000023	0.447
616028	HP_0001156	0.397
616028	HP_0001159	0.386
616028	HP_0001744	0.378
616028	HP_0001250	0.194
616589	HP_0001362	0.771
616589	HP_0001849	0.771
616589	HP_0002040	0.771
616589	HP_0005180	0.742
616589	HP_0001800	0.718
616589	HP_0007385	0.718
616589	HP_0001660	0.69
616589	HP_0001409	0.667
616589	HP_0000965	0.622
616589	HP_0001395	0.553
616589	HP_0000089	0.541
616589	HP_0001156	0.397
616589	HP_0001629	0.389
616589	HP_0001159	0.386
101800	HP_0005756	1.0
101800	HP_0001530	0.837
101800	HP_0004490	0.811
101800	HP_0008479	0.79
101800	HP_0008450	0.771
101800	HP_0001847	0.742
101800	HP_0000995	0.73
101800	HP_0003165	0.718
101800	HP_0003416	0.718
101800	HP_0000635	0.654
101800	HP_0001169	0.654
101800	HP_0010230	0.637
101800	HP_0003083	0.622
101800	HP_0005616	0.586
101800	HP_0010743	0.561
101800	HP_0000455	0.545
101800	HP_0004279	0.534
101800	HP_0000327	0.523
101800	HP_0000684	0.523
101800	HP_0000689	0.517
101800	HP_0008873	0.501
101800	HP_0000668	0.496
101800	HP_0000303	0.474
101800	HP_0010049	0.471
101800	HP_0000248	0.461
101800	HP_0009803	0.439
101800	HP_0000858	0.431
101800	HP_0000135	0.42
101800	HP_0000238	0.416
101800	HP_0000286	0.387
101800	HP_0000463	0.379
101800	HP_0005280	0.366
101800	HP_0000648	0.361
101800	HP_0000028	0.33
101800	HP_0000316	0.31
101800	HP_0000486	0.3
101800	HP_0002650	0.273
101800	HP_0000365	0.229
101800	HP_0001249	0.187
614613	HP_0002297	0.79
614613	HP_0002516	0.79
614613	HP_0003416	0.718
614613	HP_0002286	0.708
614613	HP_0000851	0.699
614613	HP_0003502	0.69
614613	HP_0000635	0.654
614613	HP_0010579	0.593
614613	HP_0005616	0.586
614613	HP_0010743	0.561
614613	HP_0000717	0.545
614613	HP_0000311	0.543
614613	HP_0000303	0.474
614613	HP_0010049	0.471
614613	HP_0000752	0.445
614613	HP_0000819	0.439
614613	HP_0001513	0.439
614613	HP_0009803	0.439
614613	HP_0003196	0.433
614613	HP_0000047	0.432
614613	HP_0011800	0.423
614613	HP_0000272	0.408
614613	HP_0001156	0.397
614613	HP_0001511	0.384
614613	HP_0000463	0.379
614613	HP_0005280	0.366
614613	HP_0000750	0.349
614613	HP_0000028	0.33
614613	HP_0001263	0.202
614613	HP_0001249	0.187
102200	HP_0011760	0.919
102200	HP_0030269	0.871
102200	HP_0100829	0.871
102200	HP_0000870	0.837
102200	HP_0006767	0.837
102200	HP_0040278	0.837
102200	HP_0000845	0.771
102200	HP_0002893	0.73
102200	HP_0001712	0.538
102200	HP_0000280	0.451
102200	HP_0000858	0.431
102200	HP_0000822	0.412
102200	HP_0001638	0.33
219090	HP_0001345	0.871
219090	HP_0001041	0.811
219090	HP_0003154	0.811
219090	HP_0001575	0.79
219090	HP_0001058	0.756
219090	HP_0002893	0.73
219090	HP_0001065	0.718
219090	HP_0000833	0.674
219090	HP_0002953	0.667
219090	HP_0004586	0.661
219090	HP_0012743	0.661
219090	HP_0000876	0.637
219090	HP_0001948	0.632
219090	HP_0000963	0.613
219090	HP_0002900	0.613
219090	HP_0000979	0.601
219090	HP_0100852	0.531
219090	HP_0000787	0.525
219090	HP_0000978	0.499
219090	HP_0001007	0.491
219090	HP_0000939	0.442
219090	HP_0000822	0.412
219090	HP_0000969	0.399
219090	HP_0002808	0.357
219090	HP_0003202	0.321
300943	HP_0000845	0.771
300943	HP_0002893	0.73
104290	HP_0012194	1.0
104290	HP_0200072	0.919
104290	HP_0001266	0.561
104290	HP_0002069	0.521
104290	HP_0001268	0.384
104290	HP_0001332	0.369
104290	HP_0000639	0.281
104290	HP_0001249	0.187
614820	HP_0200072	0.919
614820	HP_0002301	0.674
614820	HP_0002133	0.576
614820	HP_0001266	0.561
614820	HP_0001268	0.384
614820	HP_0001332	0.369
614820	HP_0001260	0.337
614820	HP_0000639	0.281
614820	HP_0001251	0.276
614820	HP_0001263	0.202
614820	HP_0001249	0.187
104500	HP_0000705	0.648
104510	HP_0000679	0.756
104510	HP_0000705	0.648
104530	HP_0006311	1.0
104530	HP_0000679	0.756
104530	HP_0000705	0.648
130900	HP_0200095	0.811
130900	HP_0000705	0.648
130900	HP_0000689	0.517
204650	HP_0006286	0.919
204650	HP_0006285	0.837
204650	HP_0009102	0.837
204650	HP_0000705	0.648
204690	HP_0006302	1.0
204690	HP_0004727	0.919
204690	HP_0000696	0.756
204690	HP_0000805	0.73
204690	HP_0000705	0.648
204690	HP_0001548	0.627
204690	HP_0000103	0.617
204690	HP_0000212	0.589
204690	HP_0000121	0.556
204690	HP_0000083	0.402
204700	HP_0000705	0.648
204700	HP_0000670	0.498
301200	HP_0200095	0.811
301200	HP_0000705	0.648
301200	HP_0006297	0.556
301200	HP_0000691	0.545
301200	HP_0001939	0.136
612529	HP_0200095	0.811
612529	HP_0000705	0.648
613211	HP_0011085	1.0
613211	HP_0000705	0.648
614832	HP_0006285	0.837
614832	HP_0000705	0.648
614832	HP_0006297	0.556
615887	HP_0000705	0.648
615887	HP_0000670	0.498
616221	HP_0006286	0.919
616221	HP_0009722	0.871
616221	HP_0009102	0.837
616221	HP_0200095	0.811
616221	HP_0000705	0.648
616221	HP_0006297	0.556
616270	HP_0009722	0.871
616270	HP_0011073	0.756
616270	HP_0000705	0.648
616270	HP_0006297	0.556
617217	HP_0200095	0.811
617297	HP_0011094	0.811
617297	HP_0000670	0.498
105250	HP_0001149	0.811
105250	HP_0011034	0.648
105250	HP_0000989	0.632
105250	HP_0000973	0.538
105250	HP_0001291	0.423
613955	HP_0012309	1.0
613955	HP_0000989	0.632
105400	HP_0007024	0.811
105400	HP_0002314	0.756
105400	HP_0002398	0.73
105400	HP_0007354	0.622
105400	HP_0010535	0.597
105400	HP_0002380	0.556
105400	HP_0003394	0.556
105400	HP_0003202	0.321
105400	HP_0001347	0.319
105400	HP_0001257	0.285
105400	HP_0001324	0.254
205100	HP_0002193	0.919
205100	HP_0002491	0.919
205100	HP_0002501	0.919
205100	HP_0002464	0.871
205100	HP_0002425	0.837
205100	HP_0000183	0.811
205100	HP_0003444	0.79
205100	HP_0006986	0.771
205100	HP_0002127	0.708
205100	HP_0002366	0.708
205100	HP_0009130	0.699
205100	HP_0001285	0.642
205100	HP_0007354	0.622
205100	HP_0002307	0.601
205100	HP_0002064	0.593
205100	HP_0002061	0.463
205100	HP_0003693	0.441
205100	HP_0003487	0.401
205100	HP_0002015	0.397
205100	HP_0001332	0.369
205100	HP_0001347	0.319
300857	HP_0002145	0.674
300857	HP_0002305	0.622
300857	HP_0007354	0.622
300857	HP_0002015	0.397
300857	HP_0001332	0.369
300857	HP_0001260	0.337
602099	HP_0002483	0.79
602099	HP_0002366	0.708
602099	HP_0007354	0.622
602099	HP_0002380	0.556
602099	HP_0002747	0.51
602099	HP_0002460	0.441
602099	HP_0003693	0.441
602099	HP_0003487	0.401
602099	HP_0001260	0.337
602099	HP_0001347	0.319
602099	HP_0001257	0.285
602433	HP_0003405	1.0
602433	HP_0006825	1.0
602433	HP_0040078	0.756
602433	HP_0002398	0.73
602433	HP_0002127	0.708
602433	HP_0002366	0.708
602433	HP_0007354	0.622
602433	HP_0002169	0.579
602433	HP_0002355	0.536
602433	HP_0002460	0.441
602433	HP_0001761	0.404
602433	HP_0003487	0.401
602433	HP_0001347	0.319
606070	HP_0008756	1.0
606070	HP_0002483	0.79
606070	HP_0002835	0.771
606070	HP_0003547	0.718
606070	HP_0002127	0.708
606070	HP_0002366	0.708
606070	HP_0003805	0.674
606070	HP_0007354	0.622
606070	HP_0001609	0.609
606070	HP_0001283	0.605
606070	HP_0002747	0.51
606070	HP_0000762	0.481
606070	HP_0001739	0.468
606070	HP_0002936	0.449
606070	HP_0002460	0.441
606070	HP_0000726	0.436
606070	HP_0002015	0.397
606070	HP_0003236	0.382
606070	HP_0001260	0.337
606070	HP_0001347	0.319
608030	HP_0007126	0.632
608030	HP_0007354	0.622
608030	HP_0002529	0.589
608030	HP_0002380	0.556
608030	HP_0001265	0.362
608030	HP_0001288	0.292
608627	HP_0003323	0.682
608627	HP_0007354	0.622
608627	HP_0002062	0.609
608627	HP_0002174	0.609
608627	HP_0002529	0.589
608627	HP_0002380	0.556
608627	HP_0003394	0.556
608627	HP_0002460	0.441
608627	HP_0003701	0.423
608627	HP_0002015	0.397
608627	HP_0001284	0.391
608627	HP_0001260	0.337
608627	HP_0003202	0.321
611895	HP_0007354	0.622
611895	HP_0002460	0.441
611895	HP_0003693	0.441
611895	HP_0001257	0.285
612069	HP_0030223	0.771
612069	HP_0000741	0.637
612069	HP_0007354	0.622
612069	HP_0000734	0.605
612069	HP_0000712	0.558
612069	HP_0000733	0.558
612069	HP_0002747	0.51
612069	HP_0003487	0.401
612069	HP_0002015	0.397
612069	HP_0001260	0.337
612069	HP_0003202	0.321
612069	HP_0001257	0.285
612577	HP_0002483	0.79
612577	HP_0007354	0.622
612577	HP_0003202	0.321
612577	HP_0002493	0.236
613435	HP_0001308	0.682
613435	HP_0007354	0.622
613435	HP_0002015	0.397
613435	HP_0001260	0.337
613435	HP_0001324	0.254
613954	HP_0007354	0.622
613954	HP_0002380	0.556
613954	HP_0001260	0.337
613954	HP_0003202	0.321
613954	HP_0001324	0.254
614696	HP_0001348	0.79
614696	HP_0002483	0.79
614696	HP_0002145	0.674
614696	HP_0007354	0.622
614696	HP_0002380	0.556
614696	HP_0002747	0.51
614696	HP_0003487	0.401
614696	HP_0002015	0.397
614696	HP_0001284	0.391
614696	HP_0001265	0.362
614696	HP_0001260	0.337
614696	HP_0003202	0.321
614808	HP_0007354	0.622
614808	HP_0002380	0.556
614808	HP_0002015	0.397
614808	HP_0001260	0.337
614808	HP_0003202	0.321
614808	HP_0001257	0.285
614808	HP_0001324	0.254
615426	HP_0003805	0.674
615426	HP_0100299	0.667
615426	HP_0007354	0.622
615426	HP_0003155	0.558
615426	HP_0003560	0.473
615515	HP_0006957	0.771
615515	HP_0007354	0.622
615515	HP_0002747	0.51
616208	HP_0002145	0.674
105650	HP_0008437	1.0
105650	HP_0008447	1.0
105650	HP_0008475	1.0
105650	HP_0004810	0.919
105650	HP_0030270	0.871
105650	HP_0009944	0.756
105650	HP_0002669	0.742
105650	HP_0002697	0.742
105650	HP_0001896	0.718
105650	HP_0001894	0.699
105650	HP_0003003	0.699
105650	HP_0000878	0.69
105650	HP_0000980	0.69
105650	HP_0000457	0.667
105650	HP_0002863	0.661
105650	HP_0001199	0.648
105650	HP_0009777	0.648
105650	HP_0002984	0.613
105650	HP_0000946	0.57
105650	HP_0001680	0.553
105650	HP_0000270	0.55
105650	HP_0001622	0.55
105650	HP_0009778	0.538
105650	HP_0000465	0.534
105650	HP_0000774	0.525
105650	HP_0001875	0.491
105650	HP_0000278	0.455
105650	HP_0000204	0.45
105650	HP_0001635	0.447
105650	HP_0001873	0.408
105650	HP_0000470	0.401
105650	HP_0001631	0.398
105650	HP_0001629	0.389
105650	HP_0001511	0.384
105650	HP_0000494	0.383
105650	HP_0000175	0.346
105650	HP_0000218	0.337
105650	HP_0000347	0.323
105650	HP_0000316	0.31
105650	HP_0000486	0.3
105650	HP_0001508	0.285
105650	HP_0000252	0.249
105650	HP_0004322	0.23
105650	HP_0001249	0.187
606164	HP_0000475	0.718
606164	HP_0000410	0.654
606164	HP_0000776	0.609
606164	HP_0001972	0.586
606164	HP_0000535	0.541
606164	HP_0002098	0.513
606164	HP_0008551	0.508
606164	HP_0000358	0.434
606164	HP_0011800	0.423
606164	HP_0000286	0.387
606164	HP_0000494	0.383
606164	HP_0000347	0.323
606164	HP_0011968	0.315
606164	HP_0004322	0.23
606164	HP_0001263	0.202
610629	HP_0011904	0.79
610629	HP_0005518	0.771
610629	HP_0001896	0.718
610629	HP_0001972	0.586
610629	HP_0000465	0.534
612527	HP_0012133	0.837
612527	HP_0001896	0.718
612527	HP_0001972	0.586
612527	HP_0001875	0.491
612527	HP_0001631	0.398
612527	HP_0001999	0.277
612527	HP_0004322	0.23
612528	HP_0012133	0.837
612528	HP_0001896	0.718
612528	HP_0001972	0.586
612528	HP_0001882	0.501
612528	HP_0000047	0.432
612528	HP_0001629	0.389
612528	HP_0000369	0.331
612528	HP_0000316	0.31
612528	HP_0004322	0.23
612528	HP_0001263	0.202
612561	HP_0011904	0.79
612561	HP_0005518	0.771
612561	HP_0001199	0.648
612561	HP_0002779	0.648
612561	HP_0001972	0.586
612561	HP_0000193	0.579
612561	HP_0001653	0.561
612561	HP_0001636	0.545
612561	HP_0001634	0.541
612561	HP_0009778	0.538
612561	HP_0001714	0.503
612561	HP_0000204	0.45
612561	HP_0001643	0.445
612561	HP_0001631	0.398
612561	HP_0001629	0.389
612561	HP_0000175	0.346
612561	HP_0000347	0.323
612561	HP_0000316	0.31
612561	HP_0001508	0.285
612561	HP_0001510	0.188
612562	HP_0010487	1.0
612562	HP_0100512	0.871
612562	HP_0025116	0.811
612562	HP_0001684	0.771
612562	HP_0005518	0.771
612562	HP_0000912	0.756
612562	HP_0001199	0.648
612562	HP_0000413	0.642
612562	HP_0000085	0.597
612562	HP_0001972	0.586
612562	HP_0000453	0.561
612562	HP_0000076	0.55
612562	HP_0001636	0.545
612562	HP_0009778	0.538
612562	HP_0000403	0.517
612562	HP_0001875	0.491
612562	HP_0001561	0.466
612562	HP_0001643	0.445
612562	HP_0000938	0.444
612562	HP_0000939	0.442
612562	HP_0001629	0.389
612562	HP_0001511	0.384
612562	HP_0000175	0.346
612562	HP_0002650	0.273
612562	HP_0000365	0.229
612563	HP_0005518	0.771
612563	HP_0000215	0.742
612563	HP_0001972	0.586
612563	HP_0001875	0.491
612563	HP_0003196	0.433
612563	HP_0000431	0.397
612563	HP_0000316	0.31
612563	HP_0004322	0.23
613308	HP_0100512	0.871
613308	HP_0000465	0.534
613308	HP_0001903	0.339
613308	HP_0001510	0.188
613309	HP_0005321	0.837
613309	HP_0000475	0.718
613309	HP_0001896	0.718
613309	HP_0000413	0.642
613309	HP_0000086	0.622
613309	HP_0000776	0.609
613309	HP_0001972	0.586
613309	HP_0000453	0.561
613309	HP_0002098	0.513
613309	HP_0008551	0.508
613309	HP_0000405	0.464
613309	HP_0001643	0.445
613309	HP_0000358	0.434
613309	HP_0000272	0.408
613309	HP_0001629	0.389
613309	HP_0000175	0.346
613309	HP_0000369	0.331
613309	HP_0000347	0.323
613309	HP_0004322	0.23
615909	HP_0030270	0.871
615909	HP_0001897	0.811
106210	HP_0000526	0.718
106210	HP_0007750	0.69
106210	HP_0000609	0.622
106210	HP_0007759	0.51
106210	HP_0002126	0.501
106210	HP_0000501	0.458
106210	HP_0002079	0.38
106210	HP_0000518	0.32
106210	HP_0000639	0.281
106600	HP_0000668	0.496
150400	HP_0006342	1.0
150400	HP_0010764	1.0
150400	HP_0000958	0.55
150400	HP_0045075	0.508
150400	HP_0009804	0.443
150400	HP_0008070	0.405
313500	HP_0000677	0.642
313500	HP_0000668	0.496
604625	HP_0000677	0.642
604625	HP_0000691	0.545
616724	HP_0000679	0.756
616724	HP_0006349	0.73
617073	HP_0000958	0.55
617073	HP_0000691	0.545
617073	HP_0045075	0.508
617073	HP_0008070	0.405
107250	HP_0001115	0.756
107250	HP_0000659	0.682
107250	HP_0007700	0.613
107250	HP_0000482	0.534
107250	HP_0007759	0.51
137600	HP_0007990	0.837
137600	HP_0007730	0.605
137600	HP_0000501	0.458
137600	HP_0000164	0.277
137600	HP_0001999	0.277
269400	HP_0007906	0.811
269400	HP_0000647	0.708
269400	HP_0000557	0.682
269400	HP_0007700	0.613
269400	HP_0000482	0.534
269400	HP_0000568	0.411
269400	HP_0000518	0.32
269400	HP_0000356	0.259
601631	HP_0007905	0.919
601631	HP_0001492	0.871
601631	HP_0007990	0.837
601631	HP_0002280	0.811
601631	HP_0000558	0.756
601631	HP_0000627	0.708
601631	HP_0009918	0.708
601631	HP_0000659	0.682
601631	HP_0001320	0.461
601631	HP_0000501	0.458
604229	HP_0000659	0.682
604229	HP_0001087	0.613
604229	HP_0007957	0.445
604229	HP_0000486	0.3
604229	HP_0000639	0.281
610256	HP_0007707	1.0
610256	HP_0007779	1.0
610256	HP_0011484	0.871
610256	HP_0000526	0.718
610256	HP_0000647	0.708
610256	HP_0000659	0.682
610256	HP_0000482	0.534
610256	HP_0000568	0.411
610256	HP_0000518	0.32
610256	HP_0000639	0.281
617315	HP_0011484	0.871
617315	HP_0011490	0.811
617315	HP_0011496	0.811
617315	HP_0001087	0.613
617315	HP_0007957	0.445
617319	HP_0012805	1.0
617319	HP_0100693	0.919
617319	HP_0012376	0.871
617319	HP_0025358	0.871
617319	HP_0009917	0.837
617319	HP_0001093	0.771
617319	HP_0009918	0.708
617319	HP_0007676	0.613
617319	HP_0001083	0.593
617319	HP_0000518	0.32
107480	HP_0004792	1.0
107480	HP_0006179	1.0
107480	HP_0010331	1.0
107480	HP_0010709	1.0
107480	HP_0030676	1.0
107480	HP_0100015	0.919
107480	HP_0001440	0.871
107480	HP_0001864	0.871
107480	HP_0004453	0.871
107480	HP_0009779	0.871
107480	HP_0006097	0.811
107480	HP_0000136	0.79
107480	HP_0010481	0.79
107480	HP_0002247	0.771
107480	HP_0009921	0.771
107480	HP_0009944	0.756
107480	HP_0000003	0.742
107480	HP_0000143	0.699
107480	HP_0000567	0.699
107480	HP_0000048	0.674
107480	HP_0001177	0.667
107480	HP_0001199	0.648
107480	HP_0002025	0.642
107480	HP_0000384	0.622
107480	HP_0004467	0.593
107480	HP_0000110	0.589
107480	HP_0004691	0.589
107480	HP_0010743	0.561
107480	HP_0011304	0.556
107480	HP_0000076	0.55
107480	HP_0001636	0.545
107480	HP_0000089	0.541
107480	HP_0002023	0.523
107480	HP_0008551	0.508
107480	HP_0000821	0.494
107480	HP_0002020	0.474
107480	HP_0001537	0.47
107480	HP_0000400	0.466
107480	HP_0000047	0.432
107480	HP_0000083	0.402
107480	HP_0001629	0.389
107480	HP_0000028	0.33
107480	HP_0000407	0.289
107480	HP_0000252	0.249
107480	HP_0001249	0.187
107970	HP_0011663	0.742
107970	HP_0001645	0.593
107970	HP_0004308	0.508
600996	HP_0004758	1.0
600996	HP_0006698	0.919
600996	HP_0011663	0.742
600996	HP_0004308	0.508
604400	HP_0006677	0.919
604400	HP_0100749	0.837
604400	HP_0006682	0.79
604400	HP_0011663	0.742
604400	HP_0001962	0.642
604400	HP_0004756	0.613
604400	HP_0001645	0.593
604400	HP_0001635	0.447
607450	HP_0006682	0.79
607450	HP_0011663	0.742
607450	HP_0001663	0.654
607450	HP_0004756	0.613
607450	HP_0001645	0.593
607450	HP_0001635	0.447
609040	HP_0006698	0.919
609040	HP_0011663	0.742
609040	HP_0001962	0.642
609040	HP_0001645	0.593
609040	HP_0001279	0.586
609040	HP_0002617	0.556
609040	HP_0004308	0.508
610193	HP_0006682	0.79
610193	HP_0011663	0.742
610193	HP_0001962	0.642
610193	HP_0004756	0.613
610193	HP_0001645	0.593
610476	HP_0011663	0.742
610476	HP_0002224	0.708
610476	HP_0001962	0.642
610476	HP_0001645	0.593
610476	HP_0001279	0.586
610476	HP_0000982	0.564
610476	HP_0004308	0.508
610476	HP_0002094	0.458
611528	HP_0011663	0.742
611528	HP_0004756	0.613
611528	HP_0001279	0.586
611528	HP_0004308	0.508
615616	HP_0011710	0.674
615616	HP_0004756	0.613
108300	HP_0006361	0.756
108300	HP_0002655	0.718
108300	HP_0001519	0.699
108300	HP_0000201	0.674
108300	HP_0003040	0.667
108300	HP_0004568	0.661
108300	HP_0001166	0.548
108300	HP_0001634	0.541
108300	HP_0000541	0.538
108300	HP_0000618	0.473
108300	HP_0000926	0.468
108300	HP_0000405	0.464
108300	HP_0000501	0.458
108300	HP_0000767	0.441
108300	HP_0011800	0.423
108300	HP_0000272	0.408
108300	HP_0000545	0.384
108300	HP_0000463	0.379
108300	HP_0005280	0.366
108300	HP_0002808	0.357
108300	HP_0000175	0.346
108300	HP_0000518	0.32
108300	HP_0000407	0.289
108300	HP_0002650	0.273
604841	HP_0002655	0.718
604841	HP_0000201	0.674
604841	HP_0003040	0.667
604841	HP_0004327	0.637
604841	HP_0000193	0.579
604841	HP_0001166	0.548
604841	HP_0000541	0.538
604841	HP_0001382	0.487
604841	HP_0100807	0.461
604841	HP_0000501	0.458
604841	HP_0011800	0.423
604841	HP_0000272	0.408
604841	HP_0000545	0.384
604841	HP_0000463	0.379
604841	HP_0005280	0.366
604841	HP_0000175	0.346
604841	HP_0000347	0.323
604841	HP_0000518	0.32
604841	HP_0000407	0.289
609508	HP_0012230	1.0
609508	HP_0004327	0.637
609508	HP_0000545	0.384
614134	HP_0007964	0.919
614134	HP_0005041	0.871
614134	HP_0003370	0.708
614134	HP_0002656	0.648
614134	HP_0011003	0.637
614134	HP_0000483	0.561
614134	HP_0012368	0.541
614134	HP_0002857	0.534
614134	HP_0000407	0.289
614134	HP_0004322	0.23
108600	HP_0008969	1.0
108600	HP_0002497	0.73
108600	HP_0000605	0.674
108600	HP_0000514	0.661
108600	HP_0002354	0.609
108600	HP_0001258	0.498
108600	HP_0001761	0.404
108600	HP_0002015	0.397
108600	HP_0001332	0.369
108600	HP_0001260	0.337
108600	HP_0000508	0.334
108600	HP_0001347	0.319
108600	HP_0001288	0.292
270550	HP_0006150	1.0
270550	HP_0007221	1.0
270550	HP_0007922	1.0
270550	HP_0007001	0.871
270550	HP_0002527	0.837
270550	HP_0007240	0.811
270550	HP_0003438	0.771
270550	HP_0002168	0.756
270550	HP_0006855	0.756
270550	HP_0002497	0.73
270550	HP_0003387	0.73
270550	HP_0003448	0.718
270550	HP_0002166	0.661
270550	HP_0000012	0.632
270550	HP_0007772	0.627
270550	HP_0001765	0.57
270550	HP_0003431	0.536
270550	HP_0001310	0.496
270550	HP_0000762	0.481
270550	HP_0002936	0.449
270550	HP_0002460	0.441
270550	HP_0003693	0.441
270550	HP_0001761	0.404
270550	HP_0003487	0.401
270550	HP_0001260	0.337
270550	HP_0001347	0.319
270550	HP_0001257	0.285
270550	HP_0000639	0.281
270550	HP_0001249	0.187
611302	HP_0002599	0.837
611302	HP_0002497	0.73
611302	HP_0002359	0.648
611302	HP_0000666	0.632
611302	HP_0002380	0.556
611302	HP_0001310	0.496
611302	HP_0002066	0.491
611302	HP_0003693	0.441
611302	HP_0003487	0.401
611302	HP_0001272	0.374
611302	HP_0001260	0.337
611302	HP_0001347	0.319
611302	HP_0001257	0.285
611390	HP_0012712	0.919
611390	HP_0002497	0.73
611390	HP_0000012	0.632
611390	HP_0000666	0.632
611390	HP_0002120	0.527
611390	HP_0001310	0.496
611390	HP_0002352	0.496
611390	HP_0002066	0.491
611390	HP_0001272	0.374
611390	HP_0001332	0.369
611390	HP_0001260	0.337
611390	HP_0100543	0.336
611390	HP_0001347	0.319
611390	HP_0001257	0.285
611390	HP_0002650	0.273
611390	HP_0000365	0.229
614487	HP_0002497	0.73
614487	HP_0007141	0.674
614487	HP_0012240	0.654
614487	HP_0002313	0.648
614487	HP_0002075	0.613
614487	HP_0002123	0.576
614487	HP_0000657	0.57
614487	HP_0002069	0.521
614487	HP_0001310	0.496
614487	HP_0001336	0.456
614487	HP_0002015	0.397
614487	HP_0001272	0.374
614487	HP_0001332	0.369
614487	HP_0001260	0.337
614487	HP_0100543	0.336
614487	HP_0000508	0.334
614487	HP_0003202	0.321
614487	HP_0001324	0.254
108720	HP_0004592	1.0
108720	HP_0006408	1.0
108720	HP_0030330	1.0
108720	HP_0006406	0.919
108720	HP_0001602	0.771
108720	HP_0003097	0.756
108720	HP_0002990	0.73
108720	HP_0003417	0.718
108720	HP_0000878	0.69
108720	HP_0002986	0.69
108720	HP_0002949	0.682
108720	HP_0005792	0.648
108720	HP_0001217	0.622
108720	HP_0002982	0.613
108720	HP_0006495	0.609
108720	HP_0003042	0.579
108720	HP_0008905	0.567
108720	HP_0010743	0.561
108720	HP_0002084	0.553
108720	HP_0001622	0.55
108720	HP_0000774	0.525
108720	HP_0010049	0.471
108720	HP_0001561	0.466
108720	HP_0000520	0.434
108720	HP_0003196	0.433
108720	HP_0011800	0.423
108720	HP_0000272	0.408
108720	HP_0000470	0.401
108720	HP_0001156	0.397
108720	HP_0002007	0.396
108720	HP_0001762	0.378
108720	HP_0005280	0.366
108720	HP_0000175	0.346
108720	HP_0000028	0.33
108720	HP_0000347	0.323
108721	HP_0004632	1.0
108721	HP_0006060	1.0
108721	HP_0006200	0.919
108721	HP_0001234	0.871
108721	HP_0003440	0.871
108721	HP_0002947	0.811
108721	HP_0004976	0.79
108721	HP_0002986	0.69
108721	HP_0003180	0.667
108721	HP_0000269	0.661
108721	HP_0001852	0.622
108721	HP_0002982	0.613
108721	HP_0003042	0.579
108721	HP_0008905	0.567
108721	HP_0000327	0.523
108721	HP_0011800	0.423
108721	HP_0000272	0.408
108721	HP_0000470	0.401
108721	HP_0002007	0.396
108721	HP_0001762	0.378
108721	HP_0005280	0.366
108721	HP_0000175	0.346
108721	HP_0000347	0.323
108721	HP_0002650	0.273
256050	HP_0006375	1.0
256050	HP_0003440	0.871
256050	HP_0002947	0.811
256050	HP_0003185	0.811
256050	HP_0003417	0.718
256050	HP_0003180	0.667
