mim_id	hpo_id	ic
243310	HP_0000422	0.29309
243310	HP_0000429	0.3529
243310	HP_0000431	0.39678
243310	HP_0000463	0.37947
243310	HP_0000464	0.33007
243310	HP_0000470	0.401
243310	HP_0000492	0.25163
243310	HP_0000508	0.33365
243310	HP_0000525	0.4171
243310	HP_0000532	0.55553
243310	HP_0000534	0.3665
243310	HP_0000567	0.69874
243310	HP_0000568	0.4107
243310	HP_0000589	0.45337
243310	HP_0000612	0.5697
243310	HP_0000637	0.64241
243310	HP_0001249	0.18714
243310	HP_0001250	0.19382
243310	HP_0001252	0.19555
243310	HP_0001263	0.20195
243310	HP_0001274	0.4292
243310	HP_0001290	0.23344
243310	HP_0001302	0.53591
243310	HP_0001339	0.5697
243310	HP_0001510	0.18842
243310	HP_0001643	0.44475
243310	HP_0001647	0.58932
243310	HP_0001650	0.58932
243310	HP_0001939	0.1356
243310	HP_0002118	0.31711
243310	HP_0002119	0.36077
243310	HP_0002162	0.58582
243310	HP_0002536	0.41306
243310	HP_0002553	0.53148
243310	HP_0002648	0.29956
243310	HP_0003196	0.4329
243310	HP_0003319	0.38496
243310	HP_0004322	0.22971
243310	HP_0005105	0.29196
243310	HP_0005288	0.37537
243310	HP_0007364	0.22355
243310	HP_0007370	0.32698
243310	HP_0008056	0.37422
243310	HP_0008736	0.41148
243310	HP_0008897	0.47148
243310	HP_0010066	0.74193
243310	HP_0011337	0.40612
243310	HP_0011339	0.41792
243310	HP_0011389	0.28402
243310	HP_0011603	0.39747
243310	HP_0012373	0.14648
243310	HP_0012638	0.08346
243310	HP_0012758	0.17112
243310	HP_0012759	0.13142
243310	HP_0031652	0.53591
243310	HP_0100886	0.26821
243310	HP_0100887	0.39678
243310	HP_0200007	0.44685
243310	HP_0410030	0.44066
244200	HP_0000028	0.33007
244200	HP_0000035	0.31096
244200	HP_0000044	0.52513
244200	HP_0000054	0.41385
244200	HP_0000104	0.54531
244200	HP_0000122	0.71836
244200	HP_0000135	0.42043
244200	HP_0000141	0.47412
244200	HP_0000175	0.34598
244200	HP_0000177	0.29599
244200	HP_0000202	0.33609
244200	HP_0000204	0.45007
244200	HP_0000364	0.22855
244200	HP_0000365	0.22922
244200	HP_0000458	0.61289
244200	HP_0000601	0.56383
244200	HP_0000766	0.37828
244200	HP_0000767	0.44066
244200	HP_0000786	0.501
244200	HP_0001250	0.19382
244200	HP_0001760	0.21341
244200	HP_0001763	0.46513
244200	HP_0004408	0.59294
244200	HP_0008736	0.41148
244200	HP_0012638	0.08346
244200	HP_0100737	0.3442
244200	HP_0100886	0.26821
244200	HP_0410030	0.44066
244400	HP_0000238	0.41628
244400	HP_0000246	0.52309
244400	HP_0000365	0.22922
244400	HP_0000388	0.47819
244400	HP_0000389	0.74193
244400	HP_0000405	0.4639
244400	HP_0000433	0.69003
244400	HP_0000458	0.61289
244400	HP_0000481	0.34244
244400	HP_0000789	0.49607
244400	HP_0001334	0.87096
244400	HP_0001651	0.54779
244400	HP_0001696	0.5697
244400	HP_0001746	0.71836
244400	HP_0002090	0.49289
244400	HP_0002110	0.53148
244400	HP_0002257	0.74193
244400	HP_0002315	0.50269
244400	HP_0003251	0.66723
244400	HP_0004328	0.24405
244400	HP_0004408	0.59294
244400	HP_0005938	0.69003
244400	HP_0009119	0.71836
244400	HP_0011109	0.68193
244400	HP_0011947	0.35243
244400	HP_0012262	0.60052
244400	HP_0012263	0.81097
244400	HP_0012265	0.60052
244400	HP_0012384	0.63172
244400	HP_0012638	0.08346
244400	HP_0012649	0.29083
244400	HP_0025426	0.49289
244400	HP_0100582	0.70814
244460	HP_0000236	0.51525
244460	HP_0000270	0.55031
244460	HP_0000316	0.3103
244460	HP_0000670	0.49769
244460	HP_0000772	0.40839
244460	HP_0000829	0.71836
244460	HP_0000883	0.64814
244460	HP_0000889	0.53819
244460	HP_0000890	0.74193
244460	HP_0000927	0.41792
244460	HP_0001250	0.19382
244460	HP_0001281	0.70814
244460	HP_0001476	0.66723
244460	HP_0001510	0.18842
244460	HP_0001511	0.38372
244460	HP_0001773	0.50614
244460	HP_0001877	0.32698
244460	HP_0001903	0.33944
244460	HP_0002718	0.47412
244460	HP_0002719	0.30046
244460	HP_0002750	0.44579
244460	HP_0002901	0.60052
244460	HP_0002917	0.69003
244460	HP_0003100	0.60862
244460	HP_0003508	0.52108
244460	HP_0003561	0.75576
244460	HP_0004279	0.53367
244460	HP_0004322	0.22971
244460	HP_0004331	0.66051
244460	HP_0004921	0.67435
244460	HP_0005927	0.33446
244460	HP_0006494	0.40244
244460	HP_0006645	0.81097
244460	HP_0011061	0.41227
244460	HP_0011314	0.29309
244460	HP_0011804	0.13802
244460	HP_0012638	0.08346
244460	HP_0040077	0.54289
244460	HP_0100871	0.38127
244460	HP_0100886	0.26821
244460	HP_0200055	0.55289
245348	HP_0000252	0.24885
245348	HP_0000496	0.2137
245348	HP_0000508	0.33365
245348	HP_0000639	0.28063
245348	HP_0000657	0.5697
245348	HP_0000708	0.24807
245348	HP_0001249	0.18714
245348	HP_0001251	0.2761
245348	HP_0001252	0.19555
245348	HP_0001256	0.46763
245348	HP_0001263	0.20195
245348	HP_0001266	0.561
245348	HP_0001270	0.33692
245348	HP_0001317	0.22627
245348	HP_0001319	0.44372
245348	HP_0001332	0.3692
245348	HP_0001347	0.31852
245348	HP_0001941	0.33405
245348	HP_0002072	0.48241
245348	HP_0002167	0.28751
245348	HP_0002186	0.5097
245348	HP_0002194	0.61289
245348	HP_0002268	0.87096
245348	HP_0002307	0.60052
245348	HP_0002457	0.77145
245348	HP_0002465	0.54289
245348	HP_0002493	0.23605
245348	HP_0002928	0.81097
245348	HP_0003128	0.40464
245348	HP_0003287	0.49933
245348	HP_0003781	0.58582
245348	HP_0007364	0.22355
245348	HP_0011443	0.26434
245348	HP_0012373	0.14648
245348	HP_0012547	0.28038
245348	HP_0012758	0.17112
245349	HP_0000174	0.2689
245349	HP_0000218	0.33692
245349	HP_0000243	0.66051
245349	HP_0000252	0.24885
245349	HP_0000286	0.38749
245349	HP_0000316	0.3103
245349	HP_0000492	0.25163
245349	HP_0000496	0.2137
245349	HP_0000648	0.36077
245349	HP_0000766	0.37828
245349	HP_0000767	0.44066
245349	HP_0001249	0.18714
245349	HP_0001250	0.19382
245349	HP_0001251	0.2761
245349	HP_0001252	0.19555
245349	HP_0001257	0.28482
245349	HP_0001258	0.49769
245349	HP_0001263	0.20195
245349	HP_0001274	0.4292
245349	HP_0001288	0.29167
245349	HP_0001317	0.22627
245349	HP_0001319	0.44372
245349	HP_0001332	0.3692
245349	HP_0001338	0.66723
245349	HP_0001941	0.33405
245349	HP_0001942	0.50614
245349	HP_0002061	0.46268
245349	HP_0002118	0.31711
245349	HP_0002275	0.66051
245349	HP_0002317	0.55553
245349	HP_0002416	0.81097
245349	HP_0002510	0.52932
245349	HP_0002648	0.29956
245349	HP_0002928	0.81097
245349	HP_0003112	0.58582
245349	HP_0003128	0.40464
245349	HP_0003287	0.49933
245349	HP_0003348	0.69874
245349	HP_0003542	0.68193
245349	HP_0007010	0.68193
245349	HP_0007364	0.22355
245349	HP_0010550	0.49289
245349	HP_0010576	0.47279
245349	HP_0011443	0.26434
245349	HP_0012373	0.14648
245349	HP_0012638	0.08346
245349	HP_0012758	0.17112
245349	HP_0012759	0.13142
245349	HP_0012795	0.32851
245349	HP_0100022	0.19961
245349	HP_0100886	0.26821
245400	HP_0000364	0.22855
245400	HP_0000365	0.22922
245400	HP_0000951	0.17389
245400	HP_0000975	0.53367
245400	HP_0001249	0.18714
245400	HP_0001250	0.19382
245400	HP_0001251	0.2761
245400	HP_0001252	0.19555
245400	HP_0001263	0.20195
245400	HP_0001288	0.29167
245400	HP_0001298	0.40464
245400	HP_0001317	0.22627
245400	HP_0001507	0.14558
245400	HP_0001508	0.28455
245400	HP_0001510	0.18842
245400	HP_0001574	0.14373
245400	HP_0001941	0.33405
245400	HP_0001943	0.43479
245400	HP_0002059	0.35975
245400	HP_0002093	0.34553
245400	HP_0002148	0.59294
245400	HP_0002275	0.66051
245400	HP_0002317	0.55553
245400	HP_0002878	0.49607
245400	HP_0003128	0.40464
245400	HP_0003202	0.32139
245400	HP_0003215	0.58241
245400	HP_0003355	0.45337
245400	HP_0003808	0.16793
245400	HP_0004325	0.25781
245400	HP_0007369	0.3553
245400	HP_0007550	0.47958
245400	HP_0010864	0.46513
245400	HP_0011015	0.41628
245400	HP_0011443	0.26434
245400	HP_0011458	0.24367
245400	HP_0011968	0.31537
245400	HP_0012120	0.69003
245400	HP_0012638	0.08346
245400	HP_0012758	0.17112
245400	HP_0030236	0.29309
245400	HP_0040290	0.29628
245400	HP_0100529	0.55289
245480	HP_0002719	0.30046
245480	HP_0010978	0.235
245480	HP_0011992	0.78955
246900	HP_0000252	0.24885
246900	HP_0001250	0.19382
246900	HP_0001251	0.2761
246900	HP_0001252	0.19555
246900	HP_0001254	0.47819
246900	HP_0001263	0.20195
246900	HP_0001290	0.23344
246900	HP_0001298	0.40464
246900	HP_0001317	0.22627
246900	HP_0001332	0.3692
246900	HP_0001410	0.45678
246900	HP_0001638	0.33046
246900	HP_0001639	0.43103
246900	HP_0001941	0.33405
246900	HP_0001942	0.50614
246900	HP_0001943	0.43479
246900	HP_0002240	0.33284
246900	HP_0002910	0.44791
246900	HP_0003128	0.40464
246900	HP_0003271	0.30964
246900	HP_0004372	0.43011
246900	HP_0007364	0.22355
246900	HP_0011015	0.41628
246900	HP_0011443	0.26434
246900	HP_0011458	0.24367
246900	HP_0011968	0.31537
246900	HP_0012638	0.08346
246900	HP_0012758	0.17112
246900	HP_0025155	0.45678
246900	HP_0100022	0.19961
246900	HP_0410042	1.0
248190	HP_0000010	0.61732
248190	HP_0000083	0.40244
248190	HP_0000121	0.55553
248190	HP_0000480	0.71836
248190	HP_0000539	0.34733
248190	HP_0000545	0.38372
248190	HP_0000546	0.4329
248190	HP_0000547	0.81097
248190	HP_0000639	0.28063
248190	HP_0000787	0.52513
248190	HP_0001103	0.4545
248190	HP_0001116	0.91859
248190	HP_0002150	0.61732
248190	HP_0002719	0.30046
248190	HP_0002917	0.69003
248190	HP_0004921	0.67435
248190	HP_0005567	0.81097
248190	HP_0011277	0.27684
248190	HP_0011280	0.59294
248190	HP_0012210	0.28038
248190	HP_0012547	0.28038
248190	HP_0012607	0.81097
248190	HP_0012608	0.91859
248190	HP_0012622	0.49447
248190	HP_0012637	0.91859
248250	HP_0000010	0.61732
248250	HP_0000083	0.40244
248250	HP_0000103	0.61732
248250	HP_0000121	0.55553
248250	HP_0000124	0.5697
248250	HP_0000483	0.561
248250	HP_0000486	0.29986
248250	HP_0000539	0.34733
248250	HP_0000540	0.48829
248250	HP_0000545	0.38372
248250	HP_0000549	0.29511
248250	HP_0000639	0.28063
248250	HP_0000787	0.52513
248250	HP_0000790	0.57588
248250	HP_0001250	0.19382
248250	HP_0001281	0.70814
248250	HP_0001508	0.28455
248250	HP_0001941	0.33405
248250	HP_0001947	0.64814
248250	HP_0001959	0.67435
248250	HP_0002027	0.561
248250	HP_0002149	0.64814
248250	HP_0002150	0.61732
248250	HP_0002157	0.49447
248250	HP_0002719	0.30046
248250	HP_0002917	0.69003
248250	HP_0004325	0.25781
248250	HP_0004921	0.67435
248250	HP_0005567	0.81097
248250	HP_0008872	0.40244
248250	HP_0011277	0.27684
248250	HP_0011280	0.59294
248250	HP_0011458	0.24367
248250	HP_0011804	0.13802
248250	HP_0011968	0.31537
248250	HP_0012210	0.28038
248250	HP_0012211	0.34824
248250	HP_0012531	0.40317
248250	HP_0012547	0.28038
248250	HP_0012607	0.81097
248250	HP_0012608	0.91859
248250	HP_0012622	0.49447
248250	HP_0012637	0.91859
248250	HP_0012638	0.08346
248250	HP_0100691	0.52721
248340	HP_0000002	0.22012
248340	HP_0000045	0.52309
248340	HP_0000047	0.43196
248340	HP_0000048	0.67435
248340	HP_0000054	0.41385
248340	HP_0000175	0.34598
248340	HP_0000177	0.29599
248340	HP_0000202	0.33609
248340	HP_0000204	0.45007
248340	HP_0000271	0.11666
248340	HP_0000286	0.38749
248340	HP_0000316	0.3103
248340	HP_0000356	0.2593
248340	HP_0000364	0.22855
248340	HP_0000365	0.22922
248340	HP_0000377	0.31711
248340	HP_0000508	0.33365
248340	HP_0000534	0.3665
248340	HP_0000537	0.81097
248340	HP_0000581	0.49289
248340	HP_0000808	0.87096
248340	HP_0001249	0.18714
248340	HP_0001510	0.18842
248340	HP_0002006	0.75576
248340	HP_0002553	0.53148
248340	HP_0004322	0.22971
248340	HP_0008736	0.41148
248340	HP_0010442	0.40244
248340	HP_0011297	0.21269
248340	HP_0012373	0.14648
248340	HP_0012759	0.13142
248340	HP_0030084	0.39338
248340	HP_0100258	0.58582
248340	HP_0100737	0.3442
248340	HP_0100886	0.26821
248340	HP_0200007	0.44685
248340	HP_0410030	0.44066
248370	HP_0000164	0.27734
248370	HP_0000174	0.2689
248370	HP_0000218	0.33692
248370	HP_0000270	0.55031
248370	HP_0000287	0.91859
248370	HP_0000291	0.81097
248370	HP_0000293	0.561
248370	HP_0000320	0.87096
248370	HP_0000347	0.32323
248370	HP_0000418	0.72955
248370	HP_0000464	0.33007
248370	HP_0000468	0.91859
248370	HP_0000520	0.43384
248370	HP_0000678	0.5191
248370	HP_0000685	0.52513
248370	HP_0000692	0.39541
248370	HP_0000819	0.43867
248370	HP_0000831	0.67435
248370	HP_0000833	0.67435
248370	HP_0000842	0.58241
248370	HP_0000855	0.60052
248370	HP_0000889	0.53819
248370	HP_0000894	0.63695
248370	HP_0000905	0.87096
248370	HP_0001000	0.38188
248370	HP_0001001	0.6045
248370	HP_0001070	0.83717
248370	HP_0001371	0.29338
248370	HP_0001376	0.41792
248370	HP_0001387	0.60862
248370	HP_0001510	0.18842
248370	HP_0001596	0.48099
248370	HP_0001842	0.75576
248370	HP_0001870	0.91859
248370	HP_0001952	0.65416
248370	HP_0001999	0.27734
248370	HP_0002209	0.58932
248370	HP_0002645	0.5791
248370	HP_0002797	0.62193
248370	HP_0003074	0.62673
248370	HP_0003077	0.53148
248370	HP_0003119	0.42386
248370	HP_0003549	0.22823
248370	HP_0003635	0.78955
248370	HP_0003758	0.64814
248370	HP_0003761	0.83717
248370	HP_0004334	0.53148
248370	HP_0004426	0.47279
248370	HP_0006480	0.63172
248370	HP_0006710	0.61289
248370	HP_0008065	0.47018
248370	HP_0008070	0.40538
248370	HP_0008887	0.69003
248370	HP_0008897	0.47148
248370	HP_0009125	0.62193
248370	HP_0009126	0.87096
248370	HP_0009771	0.66723
248370	HP_0009832	0.48241
248370	HP_0009839	0.83717
248370	HP_0011014	0.33734
248370	HP_0011015	0.41628
248370	HP_0011061	0.41227
248370	HP_0011119	0.49607
248370	HP_0011329	0.39678
248370	HP_0011362	0.34288
248370	HP_0011729	0.23998
248370	HP_0011805	0.20129
248370	HP_0040063	0.60862
248370	HP_0100037	0.43867
248370	HP_0100261	0.29167
248370	HP_0100886	0.26821
248390	HP_0000175	0.34598
248390	HP_0000202	0.33609
248390	HP_0000272	0.40839
248390	HP_0000347	0.32323
248390	HP_0000356	0.2593
248390	HP_0000494	0.3831
248390	HP_0000625	0.69003
248390	HP_0000652	0.81097
248390	HP_0005321	0.83717
248390	HP_0100737	0.3442
248390	HP_0200006	0.34508
248600	HP_0000708	0.24807
248600	HP_0000738	0.5791
248600	HP_0000969	0.39887
248600	HP_0001249	0.18714
248600	HP_0001250	0.19382
248600	HP_0001251	0.2761
248600	HP_0001252	0.19555
248600	HP_0001254	0.47819
248600	HP_0001259	0.50791
248600	HP_0001276	0.26844
248600	HP_0001290	0.23344
248600	HP_0001317	0.22627
248600	HP_0001507	0.14558
248600	HP_0001733	0.60862
248600	HP_0001939	0.1356
248600	HP_0001941	0.33405
248600	HP_0001943	0.43479
248600	HP_0001946	0.6045
248600	HP_0002013	0.42299
248600	HP_0002017	0.42128
248600	HP_0002060	0.18338
248600	HP_0002493	0.23605
248600	HP_0003128	0.40464
248600	HP_0003808	0.16793
248600	HP_0004372	0.43011
248600	HP_0008872	0.40244
248600	HP_0011015	0.41628
248600	HP_0011443	0.26434
248600	HP_0011968	0.31537
248600	HP_0012638	0.08346
248600	HP_0012649	0.29083
248600	HP_0012759	0.13142
248900	HP_0000726	0.43575
248900	HP_0000745	0.63172
248900	HP_0000759	0.26256
248900	HP_0001258	0.49769
248900	HP_0001260	0.33692
248900	HP_0001268	0.38434
248900	HP_0001270	0.33692
248900	HP_0001288	0.29167
248900	HP_0001317	0.22627
248900	HP_0001347	0.31852
248900	HP_0002015	0.39678
248900	HP_0002061	0.46268
248900	HP_0002167	0.28751
248900	HP_0002186	0.5097
248900	HP_0002313	0.64814
248900	HP_0002385	0.60862
248900	HP_0002476	0.70814
248900	HP_0002493	0.23605
248900	HP_0003487	0.401
248900	HP_0003690	0.43103
248900	HP_0007256	0.37422
248900	HP_0007340	0.55553
248900	HP_0009830	0.31923
248900	HP_0010550	0.49289
248900	HP_0011442	0.1861
248900	HP_0011446	0.22741
248900	HP_0012638	0.08346
248900	HP_0012758	0.17112
248900	HP_0025270	0.34962
248900	HP_0100022	0.19961
249000	HP_0000008	0.3529
249000	HP_0000028	0.33007
249000	HP_0000032	0.28089
249000	HP_0000035	0.31096
249000	HP_0000055	0.4898
249000	HP_0000062	0.57275
249000	HP_0000069	0.47682
249000	HP_0000104	0.54531
249000	HP_0000107	0.44066
249000	HP_0000113	0.62193
249000	HP_0000154	0.49134
249000	HP_0000175	0.34598
249000	HP_0000177	0.29599
249000	HP_0000202	0.33609
249000	HP_0000204	0.45007
249000	HP_0000238	0.41628
249000	HP_0000252	0.24885
249000	HP_0000290	0.27734
249000	HP_0000316	0.3103
249000	HP_0000340	0.55289
249000	HP_0000347	0.32323
249000	HP_0000357	0.31711
249000	HP_0000369	0.33125
249000	HP_0000464	0.33007
249000	HP_0000465	0.53367
249000	HP_0000470	0.401
249000	HP_0000525	0.4171
249000	HP_0000568	0.4107
249000	HP_0000589	0.45337
249000	HP_0000601	0.56383
249000	HP_0000612	0.5697
249000	HP_0000695	0.68193
249000	HP_0000811	0.27101
249000	HP_0000835	0.69874
249000	HP_0001159	0.38559
249000	HP_0001161	0.48531
249000	HP_0001162	0.52108
249000	HP_0001195	0.75576
249000	HP_0001274	0.4292
249000	HP_0001305	0.52932
249000	HP_0001320	0.46148
249000	HP_0001321	0.42739
249000	HP_0001341	0.87096
249000	HP_0001408	0.69003
249000	HP_0001510	0.18842
249000	HP_0001511	0.38372
249000	HP_0001539	0.59294
249000	HP_0001560	0.42043
249000	HP_0001562	0.57275
249000	HP_0001623	0.71836
249000	HP_0001627	0.22213
249000	HP_0001643	0.44475
249000	HP_0001671	0.33651
249000	HP_0001679	0.45794
249000	HP_0001680	0.55289
249000	HP_0001744	0.37769
249000	HP_0001746	0.71836
249000	HP_0001747	0.74193
249000	HP_0001780	0.33085
249000	HP_0001787	0.62193
249000	HP_0001829	0.59294
249000	HP_0001883	0.37085
249000	HP_0002023	0.52309
249000	HP_0002084	0.55289
249000	HP_0002085	0.63695
249000	HP_0002089	0.49933
249000	HP_0002118	0.31711
249000	HP_0002198	0.5191
249000	HP_0002242	0.34916
249000	HP_0002308	0.64241
249000	HP_0002323	0.64241
249000	HP_0002350	0.50269
249000	HP_0002438	0.41546
249000	HP_0002566	0.5697
249000	HP_0002921	0.35975
249000	HP_0003241	0.37537
249000	HP_0003271	0.30964
249000	HP_0003319	0.38496
249000	HP_0004097	0.40029
249000	HP_0004207	0.40688
249000	HP_0004299	0.39338
249000	HP_0004378	0.48531
249000	HP_0005656	0.3703
249000	HP_0006254	0.74193
249000	HP_0006267	0.83717
249000	HP_0006288	0.66051
249000	HP_0006487	0.42043
249000	HP_0006504	0.41959
249000	HP_0006872	0.75576
249000	HP_0007364	0.22355
249000	HP_0007370	0.32698
249000	HP_0008056	0.37422
249000	HP_0008678	0.47279
249000	HP_0009136	0.58241
249000	HP_0009466	0.501
249000	HP_0009799	0.65416
249000	HP_0010442	0.40244
249000	HP_0010935	0.24557
249000	HP_0011297	0.21269
249000	HP_0011337	0.40612
249000	HP_0011425	0.70814
249000	HP_0011603	0.39747
249000	HP_0011732	0.55031
249000	HP_0012440	0.60052
249000	HP_0012767	0.75576
249000	HP_0025057	0.83717
249000	HP_0025408	0.3529
249000	HP_0030084	0.39338
249000	HP_0030809	0.44269
249000	HP_0100259	0.46763
249000	HP_0100737	0.3442
249000	HP_0100886	0.26821
249000	HP_0100887	0.39678
249000	HP_0410030	0.44066
249270	HP_0000002	0.22012
249270	HP_0000028	0.33007
249270	HP_0000035	0.31096
249270	HP_0000365	0.22922
249270	HP_0000407	0.28944
249270	HP_0000479	0.25952
249270	HP_0000504	0.25551
249270	HP_0000546	0.4329
249270	HP_0000548	0.59667
249270	HP_0000556	0.35055
249270	HP_0000572	0.47279
249270	HP_0000639	0.28063
249270	HP_0000648	0.36077
249270	HP_0000818	0.24181
249270	HP_0000819	0.43867
249270	HP_0000951	0.17389
249270	HP_0001250	0.19382
249270	HP_0001251	0.2761
249270	HP_0001263	0.20195
249270	HP_0001297	0.53591
249270	HP_0001317	0.22627
249270	HP_0001510	0.18842
249270	HP_0001574	0.14373
249270	HP_0001608	0.4107
249270	HP_0001609	0.60862
249270	HP_0001629	0.38942
249270	HP_0001631	0.39817
249270	HP_0001637	0.32851
249270	HP_0001638	0.33046
249270	HP_0001651	0.54779
249270	HP_0001696	0.5697
249270	HP_0001873	0.40763
249270	HP_0001924	0.72955
249270	HP_0002020	0.47412
249270	HP_0002577	0.39887
249270	HP_0003355	0.45337
249270	HP_0004322	0.22971
249270	HP_0004337	0.40916
249270	HP_0005120	0.39609
249270	HP_0010438	0.38685
249270	HP_0010972	0.48829
249270	HP_0011014	0.33734
249270	HP_0011389	0.28402
249270	HP_0011443	0.26434
249270	HP_0011675	0.35975
249270	HP_0011873	0.39958
249270	HP_0011994	0.39678
249270	HP_0012072	0.4171
249270	HP_0012547	0.28038
249270	HP_0012638	0.08346
249270	HP_0012758	0.17112
249270	HP_0012795	0.32851
249270	HP_0025270	0.34962
249270	HP_0100659	0.46029
249500	HP_0000486	0.29986
249500	HP_0000549	0.29511
249500	HP_0000639	0.28063
249500	HP_0001249	0.18714
249500	HP_0001347	0.31852
249500	HP_0003487	0.401
249500	HP_0007256	0.37422
249500	HP_0012547	0.28038
249500	HP_0012759	0.13142
250950	HP_0000009	0.43196
250950	HP_0000020	0.53591
250950	HP_0000648	0.36077
250950	HP_0000708	0.24807
250950	HP_0000736	0.53367
250950	HP_0000750	0.34916
250950	HP_0001250	0.19382
250950	HP_0001251	0.2761
250950	HP_0001257	0.28482
250950	HP_0001260	0.33692
250950	HP_0001263	0.20195
250950	HP_0001270	0.33692
250950	HP_0001317	0.22627
250950	HP_0001332	0.3692
250950	HP_0001347	0.31852
250950	HP_0001508	0.28455
250950	HP_0001941	0.33405
250950	HP_0001942	0.50614
250950	HP_0002059	0.35975
250950	HP_0002060	0.18338
250950	HP_0002167	0.28751
250950	HP_0002305	0.62193
250950	HP_0002352	0.49607
250950	HP_0002373	0.64814
250950	HP_0002493	0.23605
250950	HP_0002510	0.52932
250950	HP_0003287	0.49933
250950	HP_0003355	0.45337
250950	HP_0003535	0.70814
250950	HP_0004305	0.28323
250950	HP_0004325	0.25781
250950	HP_0007369	0.3553
250950	HP_0011443	0.26434
250950	HP_0011446	0.22741
250950	HP_0012758	0.17112
250950	HP_0012795	0.32851
250950	HP_0031064	0.53591
250950	HP_0100022	0.19961
250950	HP_0100543	0.33609
251200	HP_0000002	0.22012
251200	HP_0000252	0.24885
251200	HP_0001249	0.18714
251200	HP_0001250	0.19382
251200	HP_0001510	0.18842
251200	HP_0002472	0.81097
251200	HP_0002538	0.40172
251200	HP_0004322	0.22971
251200	HP_0007364	0.22355
251200	HP_0012638	0.08346
251200	HP_0012759	0.13142
251270	HP_0000002	0.22012
251270	HP_0000252	0.24885
251270	HP_0000290	0.27734
251270	HP_0000340	0.55289
251270	HP_0000479	0.25952
251270	HP_0000504	0.25551
251270	HP_0000505	0.32212
251270	HP_0000517	0.31196
251270	HP_0000518	0.32031
251270	HP_0000532	0.55553
251270	HP_0000541	0.53819
251270	HP_0000543	0.49769
251270	HP_0000556	0.35055
251270	HP_0000568	0.4107
251270	HP_0000639	0.28063
251270	HP_0001000	0.38188
251270	HP_0001249	0.18714
251270	HP_0001250	0.19382
251270	HP_0001263	0.20195
251270	HP_0001302	0.53591
251270	HP_0001321	0.42739
251270	HP_0001510	0.18842
251270	HP_0002059	0.35975
251270	HP_0002536	0.41306
251270	HP_0004322	0.22971
251270	HP_0007364	0.22355
251270	HP_0007369	0.3553
251270	HP_0007703	0.45337
251270	HP_0007731	0.87096
251270	HP_0008052	0.78955
251270	HP_0008056	0.37422
251270	HP_0009879	0.59294
251270	HP_0011121	0.19043
251270	HP_0012547	0.28038
251270	HP_0012638	0.08346
251270	HP_0012758	0.17112
251270	HP_0012759	0.13142
251270	HP_0012795	0.32851
251270	HP_0100887	0.39678
251290	HP_0000083	0.40244
251290	HP_0000174	0.2689
251290	HP_0000218	0.33692
251290	HP_0000252	0.24885
251290	HP_0000278	0.4545
251290	HP_0000288	0.35579
251290	HP_0000290	0.27734
251290	HP_0000308	0.63695
251290	HP_0000340	0.55289
251290	HP_0000343	0.42386
251290	HP_0000347	0.32323
251290	HP_0000357	0.31711
251290	HP_0000369	0.33125
251290	HP_0000429	0.3529
251290	HP_0000463	0.37947
251290	HP_0000517	0.31196
251290	HP_0000518	0.32031
251290	HP_0000639	0.28063
251290	HP_0000952	0.47682
251290	HP_0000967	0.67435
251290	HP_0001005	0.45116
251290	HP_0001249	0.18714
251290	HP_0001250	0.19382
251290	HP_0001252	0.19555
251290	HP_0001257	0.28482
251290	HP_0001263	0.20195
251290	HP_0001276	0.26844
251290	HP_0001302	0.53591
251290	HP_0001321	0.42739
251290	HP_0001339	0.5697
251290	HP_0001396	0.44066
251290	HP_0001410	0.45678
251290	HP_0001508	0.28455
251290	HP_0001744	0.37769
251290	HP_0001873	0.40763
251290	HP_0002060	0.18338
251290	HP_0002118	0.31711
251290	HP_0002119	0.36077
251290	HP_0002126	0.501
251290	HP_0002187	0.55031
251290	HP_0002240	0.33284
251290	HP_0002514	0.52513
251290	HP_0002536	0.41306
251290	HP_0002910	0.44791
251290	HP_0002922	0.64814
251290	HP_0003271	0.30964
251290	HP_0004325	0.25781
251290	HP_0005105	0.29196
251290	HP_0005288	0.37537
251290	HP_0007364	0.22355
251290	HP_0007759	0.5097
251290	HP_0007957	0.44475
251290	HP_0008936	0.47412
251290	HP_0010766	0.45007
251290	HP_0011492	0.50614
251290	HP_0011873	0.39958
251290	HP_0012211	0.34824
251290	HP_0012547	0.28038
251290	HP_0012638	0.08346
251290	HP_0012758	0.17112
251290	HP_0025155	0.45678
251290	HP_0025408	0.3529
251290	HP_0410042	1.0
251300	HP_0000002	0.22012
251300	HP_0000093	0.46029
251300	HP_0000096	0.5697
251300	HP_0000097	0.58932
251300	HP_0000100	0.53591
251300	HP_0000154	0.49134
251300	HP_0000174	0.2689
251300	HP_0000218	0.33692
251300	HP_0000252	0.24885
251300	HP_0000286	0.38749
251300	HP_0000290	0.27734
251300	HP_0000309	0.33817
251300	HP_0000316	0.3103
251300	HP_0000340	0.55289
251300	HP_0000347	0.32323
251300	HP_0000357	0.31711
251300	HP_0000369	0.33125
251300	HP_0000377	0.31711
251300	HP_0000400	0.46637
251300	HP_0000418	0.72955
251300	HP_0000448	0.57275
251300	HP_0000486	0.29986
251300	HP_0000492	0.25163
251300	HP_0000508	0.33365
251300	HP_0000517	0.31196
251300	HP_0000518	0.32031
251300	HP_0000549	0.29511
251300	HP_0000568	0.4107
